t,x,y,yaw,vx
192.362502866,0.002283917223532004,-1.0249040783658671e-07,-2.2696048125673553e-06,6.487261089205276e-06
192.375002866,0.002284951963774273,-1.8712898958870727e-07,-2.445127399975311e-06,-1.8363905837759376e-05
192.400002866,0.0022842486277657183,-8.222480721226329e-08,-1.096035250794811e-06,9.003563900478184e-05
192.412502867,0.0022839053026021236,-1.2990854402811727e-07,-1.2605562785505429e-06,6.287174619501457e-05
192.425002867,0.0022847564569271075,-1.883211248354631e-07,-1.5980411207372777e-06,0.00023203676391858608
192.450002867,0.002286034384124313,-1.4421368213774268e-07,-2.2787531313195724e-06,1.0027436474047136e-05
192.462502867,0.0022851379254485095,-2.1335510493770078e-07,-1.7672671499233527e-06,-0.0001783156330930069
192.475002868,0.0022849066630415645,-1.4540575303826472e-07,-2.1051296506629263e-06,-9.587081149220467e-05
192.500002868,0.002284086498314559,-1.10835096521991e-07,-1.9292928350439575e-06,-0.00037960975896567106
192.512502868,0.002285543241853552,-8.699320646133238e-08,-1.941818935270674e-06,-1.38577615871327e-06
192.525002868,0.0022853405812439257,-1.1679558728906931e-07,-2.442978054804689e-06,2.4001599285838893e-06
192.550002869,0.00228418425113756,-6.672764637852406e-08,-1.594598133554711e-06,-0.00014576534158550203
192.562502869,0.0022844202855273107,-1.6805555051858178e-07,-1.7632330189353199e-06,-1.1699175047397148e-05
192.575002869,0.0022850163343870974,-4.765415566586617e-08,-1.7670634817319643e-06,0.00013797165593132377
192.600002869,0.0022859032527001734,-1.907053169378145e-07,-2.4427229970959246e-06,1.114701944970875e-06
192.61250287,0.002285798350938115,-5.957506220290858e-08,-9.291939550256471e-07,3.862965968437493e-05
192.62500287,0.0022855527749829755,-1.2752441422836418e-07,-1.4306440442787594e-06,0.0001564434787724167
192.65000287,0.002286415852645918,-1.6328719776244186e-07,-2.1031842210369186e-06,0.00016924348892644048
192.66250287,0.0022867806318673176,-1.7282396965587413e-07,-2.4405684284242354e-06,9.331631736131385e-05
192.675002871,0.002287140645126471,-1.5017420054477137e-07,-2.107954439979061e-06,-1.4771611859032419e-05
192.700002871,0.0022862489572344556,-1.024904870832648e-07,-1.5959283582458261e-06,-0.0001456737518310547
192.712502871,0.002286730562762867,-1.3586910452540378e-07,-2.101277046906133e-06,0.00018550563254393637
192.725002871,0.002287638937548224,-1.5255843593468376e-07,-2.2741986082866607e-06,2.872727418434806e-05
192.750002872,0.0022869928207914277,-1.3825333189341316e-07,-1.7635290419852263e-06,-5.680964022758417e-05
192.762502872,0.002288273132173734,-1.1441146850035302e-07,-1.941239056766418e-06,1.3713022781303152e-05
192.775002872,0.0022879226544532563,-1.477900903270266e-07,-1.9361715473575936e-06,-6.227062840480357e-05
192.800002872,0.002287805830553634,-1.4898216292021324e-07,-1.933223447090662e-06,-1.3952338122180663e-05
192.812502873,0.002288151537493442,-1.4063752440091121e-07,-2.103341563589101e-06,-7.998924957064446e-06
192.825002873,0.0022884400251776855,-1.5375053972415984e-07,-1.9385485484410146e-06,-1.8399183318251744e-05
192.850002873,0.0022879774931374966,-6.434355684139343e-08,-1.7631207602376165e-06,6.193974695634097e-05
192.862502873,0.002288637912600914,-7.507241534608527e-08,-2.1019590655948357e-06,0.00014394856407307088
192.875002874,0.0022892458799756194,-1.2514033761988619e-07,-2.2734223484851655e-06,-3.0264676752267405e-05
192.900002874,0.002288838181798332,-9.533803403994779e-08,-1.595996874791988e-06,0.00017760801711119711
192.912502874,0.00228933170946127,-8.580129131707187e-08,-1.7668796822388033e-06,0.00017863893299363554
192.925002874,0.002290550032011867,-9.653011978697271e-08,-2.1113827098391645e-06,7.634787471033633e-05
192.950002875,0.002289570126838846,-5.931091752872316e-09,-1.937069965241008e-06,-0.00021417955576907843
192.962502875,0.0022900922683389644,-1.3348498399008143e-07,-2.107325153983214e-06,-6.561083137057722e-05
192.975002875,0.0022900040522620384,-9.17617459811111e-08,-2.106292629558647e-06,-4.417621676111594e-05
193.000002875,0.0022894866803318693,-1.3348502873617018e-07,-1.7657846154210875e-06,-4.236576205585152e-05
193.012502876,0.002289663112486855,-1.8355290367989524e-07,-1.9353933593896943e-06,-2.7130110538564622e-05
193.025002876,0.0022897775570235655,5.989911812074653e-09,-1.600299361482752e-06,1.323132346442435e-05
193.050002876,0.002290206709256066,-1.5732684578964298e-07,-2.274518832064557e-06,2.095597119478043e-05
193.062502876,0.002290542875839506,-1.7401620674753807e-07,-2.7816345268265236e-06,-5.1727598474826664e-05
193.075002877,0.002289410386390402,-2.14282939655078e-08,-9.23003306383331e-07,-2.873422999982722e-05
193.100002877,0.002290309226840677,-4.288596396893286e-08,-1.2613859116978282e-06,0.00027487747138366103
193.112502877,0.0022916229132091716,-9.295391022741345e-08,-1.603941475941539e-06,0.00016011275874916464
193.125002877,0.0022907121530322846,-1.2394831088929648e-07,-1.7648279117943695e-06,-0.00017404135724063963
193.150002878,0.002292052067853597,-1.4779018167416175e-07,-2.4435624825943425e-06,9.297774522565305e-05
193.162502878,0.002292269026351058,-1.8236091568132197e-07,-2.6106862468619485e-06,-6.218149064807221e-05
193.175002878,0.0022901614037089436,-5.4806936895844487e-08,-1.0821808747293113e-06,-0.0003073425032198429
193.200002878,0.0022921164372592642,-9.772233124628259e-08,-1.2590981959871757e-06,0.00028207176364958286
193.212502879,0.0022939689568424767,-1.0368276069229997e-07,-1.7770847846889251e-06,0.00016445921210106462
193.225002879,0.0022929628232134787,-1.322930539814157e-07,-1.9356258572833044e-06,0.0001114749611588195
193.250002879,0.002293978488769805,-8.460934001583086e-08,-1.939048070430277e-06,-1.935490763571579e-05
193.262502879,0.0022931487897066647,-8.58014373769025e-08,-1.7646624965902862e-06,-0.0001375055726384744
193.27500288,0.002293041497734006,-7.864892535318939e-08,-1.7629018210784916e-06,-0.00027491088258102536
193.30000288,0.0022942526701420335,1.03741328156014e-07,-1.938907957675483e-06,3.091182588832453e-05
193.31250288,0.002294133459641943,-8.69935474056365e-08,-1.600566910225762e-06,1.0845276847248897e-05
193.32500288,0.0022929938164276643,-4.2886104203603425e-08,-1.5913034589012498e-06,-0.0003981486370321363
193.350002881,0.0022953064814593854,-6.911216117567954e-08,-1.2654734270321447e-06,0.00018530600937083364
193.362502881,0.002295027530523971,1.1089385919453017e-07,-1.0940056368051657e-06,0.00019337156845722347
193.375002881,0.0022957880845808124,-6.553593152084814e-08,-1.262101260655671e-06,0.00021080397709738463
193.400002881,0.002296541486082471,-1.7759270563572254e-07,-2.100971023422335e-06,0.0001653861254453659
193.412502882,0.00229701355727981,-9.772246501674401e-08,-2.104058694966813e-06,3.838998236460611e-05
193.425002882,0.0022971303823831877,-1.0725921215124247e-07,-1.766873645064161e-06,-1.3816461432725191e-05
193.450002882,0.002297590532647811,-1.382536104093337e-07,-1.7661933277399982e-06,0.00012691630399785936
193.462502882,0.0022982080331567993,-8.580159298924213e-08,-1.6000162832354222e-06,0.0001884407683974132
193.475002883,0.0022988970628526513,-9.507671094223562e-09,-1.941319733449737e-06,6.426329491659999e-05
193.500002883,0.0022978551700454397,-1.4779046055895548e-07,-1.762745241462183e-06,-0.00023855722974985838
193.512502883,0.002298148427304937,-1.7401648156296326e-07,-1.5944591685071424e-06,-7.3910400715249125e-06
193.525002883,0.0022984106889493393,-7.388067092165757e-08,-1.7646361613445408e-06,0.00014140539860818535
193.550002884,0.002299278532573962,-1.5851929599737812e-07,-2.1036585463570016e-06,0.00012518666335381567
193.562502884,0.002299788747130566,-1.0845142805821397e-07,-2.1048531787341685e-06,-5.054152552474989e-06
193.575002884,0.002299426349687202,-8.460957416348701e-08,-1.093158165333353e-06,-0.00011257463484071195
193.600002884,0.0022998864999491933,-1.9309001062957892e-07,-2.1016580382809115e-06,5.922878335695714e-05
193.612502885,0.002300413405011216,-1.2037236191108947e-07,-2.441676513222003e-06,-5.852311915077735e-06
193.625002885,0.0023004634729111417,-1.692481723285211e-07,-1.6012330103504564e-06,4.039314080728218e-05
193.650002885,0.0023001702192635984,-1.549430312839377e-07,-1.9357672422177693e-06,9.410206985194236e-05
193.662502885,0.00230061844498829,-1.4540631968527302e-07,-1.935984800166117e-06,0.00010123415995622054
193.675002885,0.002300749578820872,-9.295418774389424e-08,-2.4423248450927058e-06,8.037107181735337e-05
193.700002886,0.0023003466454021566,-8.222541964979036e-08,-1.5977832392507648e-06,-8.6270272731781e-05
193.712502886,0.00230038717776199,-1.620956286944207e-07,-1.7655541059881397e-06,-2.9694081604247913e-05
193.725002886,0.002299996171291851,-1.7997700883822725e-07,-1.5933907254430285e-06,-0.00015869097842369229
193.750002887,0.0023012025705091473,-7.626495159801044e-08,-1.9347570949024468e-06,0.00011749359691748396
193.762502887,0.0023018629899700135,-1.6209566251968755e-07,-2.272042956343348e-06,1.7209569705300964e-05
193.775002887,0.0023017318621592455,-1.787849259364142e-07,-2.777441436824544e-06,-5.272873386275023e-05
193.800002887,0.0022999770929911594,-1.1798824295112898e-07,-1.5887289726764454e-06,-0.0002592283417470753
193.812502888,0.0023000581577143496,-1.7401657913121962e-07,-1.7577328601274252e-06,-0.00029104339773766696
193.825002888,0.00230158165605378,4.294432506909743e-08,-1.7690517896286279e-06,0.00020457565551623702
193.850002888,0.002301286015806618,-1.0725938604912122e-07,-2.439066251070008e-06,-0.00044213217915967107
193.862502888,0.0023018629947871,-1.4421420375953515e-07,-9.270493294306921e-07,6.10441347816959e-05
193.875002888,0.0023008926275589286,-1.2514073344813001e-07,-9.197807303059004e-07,1.6479252735734917e-05
193.900002889,0.0023037512711357104,-1.7520866688607518e-07,-1.6092621609480373e-06,0.00019405974308028817
193.912502889,0.002303374566172406,-6.195987800586302e-08,-2.108450493336431e-06,0.00019439276366028935
193.925002889,0.002303243432340391,-9.772270941013395e-08,-2.2726832334975725e-06,6.293117166933371e-06
193.95000289,0.002303052697473317,-2.121636208965276e-07,-2.2728010806024007e-06,-2.561871212947153e-07
193.96250289,0.0023032315186365653,-8.580168205860505e-08,-1.0986631022247216e-06,3.5062657843809575e-05
193.97500289,0.0023032195965042254,-6.4344025866204e-08,-1.2637931736322338e-06,0.00023657182464376092
194.00000289,0.002304108892986988,-7.507295747724772e-08,-2.4440677566694486e-06,-1.3677566130354535e-05
194.012502891,0.0023038776293744646,-5.0038966147973186e-08,-1.0959209017231928e-06,2.568357558629941e-06
194.025002891,0.0023028571930375497,-1.2037247762991415e-07,-1.424617067909058e-06,-2.6617475668899715e-05
194.050002891,0.0023047430876098653,-1.1441202825091767e-07,-2.272352685745678e-06,8.973681542556733e-05
194.062502891,0.0023048789849931333,-1.91898087409474e-07,-2.6099874709123816e-06,-4.999952943762764e-05
194.075002891,0.002304371154629244,-3.8118070297850275e-08,-1.262197113011868e-06,-4.278735286789015e-05
194.100002892,0.0023049862745598607,-1.3110133705301646e-07,-1.934454603724658e-06,0.00019020261242985725
194.112502892,0.002306023397790482,-1.9044607459279588e-08,-1.940557668005529e-06,0.00012355914805084467
194.125002892,0.0023049624302917786,-1.883218278908614e-07,-2.2698148895487477e-06,-0.0005569559289142489
194.150002893,0.002303930074235461,-9.891487463773938e-08,-1.5889532803246894e-06,-0.0003073834232054651
194.162502893,0.0023043401590083176,-8.3417615605646e-08,-1.761544925602226e-06,-0.0002746505197137594
194.175002893,0.0023053295924972787,-1.2633304246674506e-07,-1.9347575137400023e-06,4.392987102619372e-05
194.200002893,0.0023057992831225236,-7.1236872193303905e-09,-1.2677750624820226e-06,2.1743331672041677e-05
194.212502893,0.0023053367498685356,-2.0262692269478914e-07,-1.5979078299162179e-06,-1.7369642591802403e-05
194.225002894,0.002306166450143652,2.983121272666105e-08,-1.2638044219250605e-06,0.00018751362222246826
194.250002894,0.002307298938386895,-1.7401671089408464e-07,-2.1097259092702685e-06,-1.9065815649810247e-05
194.262502894,0.0023050673308571685,-1.0010700618423424e-07,-2.09503929070537e-06,-0.00017553288489580154
194.275002894,0.002305815966398363,-1.275251518922347e-07,-1.9299010053859456e-06,-0.0004983709077350795
194.300002895,0.002306030544321826,-1.7878513735982078e-07,-1.9321700876676774e-06,-0.0005362044321373105
194.312502895,0.002306793487390575,-7.149675369785832e-08,-1.7708363406618884e-06,-2.3961905753822066e-05
194.325002895,0.0023068602421832765,-1.0606748260017117e-07,-1.9362527295694187e-06,0.00013986031990498304
194.350002896,0.002307081971459584,-1.692484135978065e-07,-2.1048186224612668e-06,-5.371242150431499e-05
194.362502896,0.002307217877279385,-2.0236708286709788e-08,-1.4345493412874376e-06,5.390963633544743e-05
194.375002896,0.0023065288415622053,-1.1798838396028807e-07,-1.7646952866334272e-06,-7.379883754765615e-05
194.400002896,0.0023079402807509868,-2.038191040743178e-07,-2.4444346023610933e-06,-2.2494577933684923e-06
194.412502896,0.0023076398745516227,-2.6197236102091143e-08,-1.265051304597649e-06,2.193395448557567e-05
194.425002897,0.002306655203408661,-1.299093172099192e-07,-1.5939782616042233e-06,-0.0003694345068652183
194.450002897,0.002308352743692193,-9.533868093307395e-08,-1.9358655358960456e-06,0.0002167866623494774
194.462502897,0.0023093350318480576,-1.513670314103645e-07,-2.279282343132362e-06,2.283110370626673e-05
194.475002897,0.002308190621464699,-1.549432875346967e-07,-1.429169029389259e-06,-0.0002535902603995055
194.500002898,0.0023092348912270694,-1.9070615888642395e-07,-1.9370991764519137e-06,-3.805734741035849e-05
194.512502898,0.0023086698428134763,-7.123784778635521e-09,-1.09468617329591e-06,-0.00018665959942154586
194.525002898,0.0023087318280278456,-1.1918056805877462e-07,-1.4255084884335507e-06,0.00019475672161206603
194.550002899,0.0023103483084048284,-2.38131586922711e-08,-1.6003201621048032e-06,0.00017743263742886484
194.562502899,0.002310145651406265,-9.17624631806019e-08,-1.7658873516338342e-06,-1.6647880329401232e-05
194.575002899,0.002310510430626004,-1.5017504378985e-07,-1.9339298608716894e-06,0.00010158212535316125
194.600002899,0.0023106963971166387,-1.787852796023221e-07,-1.9332421454626747e-06,-0.00022118219931144267
194.612502899,0.002311278140865048,4.05598260637088e-08,-1.601793428529435e-06,-1.2301013612159295e-06
194.6250029,0.002310834679894433,-1.2037273242214536e-07,-1.7653551327530923e-06,-0.00024564878549426794
194.6500029,0.002311495102972438,-6.553643267826095e-08,-5.912945501456241e-07,6.888864299980924e-05
194.6625029,0.002310763156727277,-1.7044059893882078e-07,-5.834717853154401e-07,7.769606600049883e-05
194.6750029,0.0023122270492162214,-1.163424864963007e-09,-1.0977417444149463e-06,0.00015035456453915685
194.700002901,0.00231226996094245,-1.6686438779471416e-07,-1.938247970810201e-06,-7.070689753163606e-05
194.712502901,0.002313285632517876,-1.6328802930349323e-07,-2.112134595971902e-06,-5.191582749830559e-05
194.725002901,0.0023108346738729434,-1.4659885778273588e-07,-2.092889759376479e-06,-0.00035872100852429867
194.750002902,0.0023128874662655683,-1.835536929865325e-07,-1.940223992794155e-06,6.62525708321482e-05
194.762502902,0.002310272007234714,-2.7389532777161142e-08,-2.0928561303925907e-06,-0.0005098606925457716
194.775002902,0.002310832292096122,-1.251411529187995e-07,-1.759419390388471e-06,-0.0005086385062895715
194.800002902,0.0023117931262039825,1.6453748602606032e-07,-1.939723142793573e-06,-8.846764103509486e-05
194.812502902,0.0023118861082368374,-9.533878468664672e-08,-9.281340850997877e-07,4.391596667119302e-05
194.825002903,0.0023107917609364397,-1.6209603130203978e-07,-9.180936450127928e-07,-2.0169236449874006e-05
194.850002903,0.0023134787455471855,-1.358699809296123e-07,-1.4327628630487225e-06,0.0001719444408081472
194.862502903,0.0023123891702360724,-4.527091650439462e-08,-1.256307294225859e-06,-5.1454924687277526e-05
194.875002903,0.0023136122551363947,-9.295470655651395e-08,-1.5970826930000882e-06,0.0002552169607952237
194.900002904,0.0023142249908823555,-1.5255937215643514e-07,-2.1003370099556335e-06,-4.7945221012923867e-05
194.912502904,0.0023147757414153235,-5.957609602895536e-08,-2.2735202613218798e-06,-2.316876270924695e-05
194.925002904,0.002314801967457473,-1.0487562694957061e-07,-1.433307418152868e-06,5.5452655942644924e-05
194.950002904,0.0023147018328642517,6.678576973865436e-08,-1.429869933121474e-06,0.0001257627591257915
194.962502905,0.0023150976064950065,-1.1679656595228372e-07,-1.59716875657763e-06,0.00016949340351857245
194.975002905,0.002315688883367291,-1.0129939473783996e-07,-2.272785144945565e-06,0.00015629632980562747
195.000002905,0.0023148520317452423,-1.4779102188511634e-07,-2.43720464815949e-06,-0.0004072345036547631
195.012502905,0.002315684116202463,-2.3813340035896418e-08,-1.098481162026824e-06,7.706467295065522e-05
195.025002906,0.0023147185161400104,-5.5999880725265344e-08,-1.425560803584966e-06,-0.0003029385406989604
195.050002906,0.002316695013384901,-4.4078920952191977e-08,-1.5993920404483881e-06,0.00017155813111457974
195.062502906,0.0023163898315790737,-1.656724675816453e-07,-1.9331045493488764e-06,1.4540955817210488e-05
195.075002906,0.0023175032499562136,-1.3825431983000947e-07,-2.276495917213038e-06,2.4364664568565786e-05
195.100002907,0.002317040717914364,-9.772314566305888e-08,-1.4333050340073437e-06,9.584477811586112e-05
195.112502907,0.002316559112386115,-5.957615663888911e-08,-1.2610484205518402e-06,-0.0002628019719850272
195.125002907,0.0023163731398703454,-1.644804067827008e-07,-1.0856598592558897e-06,-3.8947891880525276e-05
195.150002907,0.002318702499027255,5.009636589811061e-08,-1.4368844102357783e-06,0.00018306059064343572
195.162502908,0.002316418436991546,-1.811697415231342e-07,-2.4296468767440865e-06,-0.0005559283308684826
195.175002908,0.0023171527734423664,-9.772316580332128e-08,-9.201604106240755e-07,-0.0002902030246332288
195.200002908,0.002319501200056815,-1.2394924032272148e-07,-1.7743271954588456e-06,0.00018736089987214655
195.212502908,0.0023187549499039508,-1.4302270128866655e-07,-2.271648367102759e-06,8.654112025396898e-05
195.225002909,0.0023195584193145265,-3.9310663018262535e-08,-2.108107640167512e-06,5.07933582412079e-05
195.250002909,0.0023191984084621952,-1.0368365080836647e-07,-1.4341813782678513e-06,6.726768333464861e-05
195.262502909,0.0023192365530280107,-6.196043342583447e-08,-1.095419591287298e-06,0.00013978217612020671
195.275002909,0.002319691928897459,-1.8116978744885808e-07,-1.936985062193106e-06,0.00023015732585918158
195.30000291,0.0023187954750421846,-1.3110185537050908e-07,-1.7629890555503727e-06,-0.0005613259272649884
195.31250291,0.002319827832305821,-1.2633345354663838e-07,-1.7706130939414424e-06,3.3948228974622907e-06
195.32500291,0.002319763458084606,-1.4898323270537717e-07,-1.766604396491169e-06,-4.745457772514783e-05
195.35000291,0.002320504941070334,-1.2037301208142764e-07,-2.1086053338754075e-06,1.9213985069654882e-05
195.362502911,0.0023191674080236158,-1.835539554134224e-07,-2.4364047591206993e-06,-0.0005617290735244751
195.375002911,0.002320068633868215,-7.5073483555653e-08,-1.6014248645114423e-06,2.80486074188957e-05
195.400002911,0.002319443971171046,-6.434470792582205e-08,-1.931748198795693e-06,8.948340109782293e-05
195.412502911,0.0023209865453935326,-1.859381540341588e-07,-2.4456276350805964e-06,2.4515918994438834e-05
195.425002912,0.002319339070608491,-6.911302694691001e-08,-1.762778435736267e-06,-0.0004757397109642625
195.450002912,0.0023204381814597367,-1.275255998494212e-07,-1.4300730300217148e-06,0.00025449710665270686
195.462502912,0.0023214180818192753,-1.2990981894348846e-07,-1.9378035204470246e-06,0.0001837019226513803
195.475002912,0.002321193971966378,-1.5971208471877202e-07,-1.9381731615770885e-06,4.5444721763487905e-05
195.500002913,0.0023216874948144574,-1.0249169150312482e-07,-2.4427033559492316e-06,-3.967423617723398e-05
195.512502913,0.002321475305889132,-1.728251161308169e-07,-1.0953922009639642e-06,1.3069078704575077e-05
195.525002913,0.0023204000344878694,-1.048758335383057e-07,-1.423271370272745e-06,-8.968653128249571e-05
195.550002913,0.0023227413061363846,-1.4063868364244795e-07,-2.1045489904043066e-06,0.00015884090680629015
195.562502914,0.0023226435521116937,-1.1322057638733696e-07,-1.9370108477619437e-06,-6.009760909364559e-05
195.575002914,0.0023224218228350218,-6.076848144927099e-08,-2.1024641826619025e-06,-5.662635885528289e-05
195.600002914,0.00232262209443833,-1.5017545541881183e-07,-1.936145606172069e-06,-4.729074498754926e-05
195.612502914,0.0023224861982605585,-3.2158221481109424e-08,-1.4326118636503618e-06,-7.82112965680426e-06
195.625002915,0.0023223145356758455,-1.41830778365591e-07,-1.5939690114237145e-06,8.501122647430748e-05
195.650002915,0.002323573388181681,-1.251414879481974e-07,-1.7662762479955532e-06,0.00014613923849537969
195.662502915,0.0023240764477698416,-1.585201551152529e-07,-2.103056229888848e-06,0.0001429527037544176
195.675002915,0.0023247225669437467,8.82431176234318e-08,-1.9438836265281837e-06,9.40819791139802e-06
195.700002916,0.002323327812229417,-1.0845224439260612e-07,-1.931480845073074e-06,-0.0002349405112909153
195.712502916,0.0023247201803450195,-5.003969083820079e-08,-1.941830523191143e-06,0.0001059730420820415
195.725002916,0.002323222906851881,-6.911319160744593e-08,-1.930335919927131e-06,-0.0005848930450156331
195.750002916,0.002323549543916313,-1.0249175478702623e-07,-1.2581341744345838e-06,-9.046203194884583e-05
195.762502917,0.0023246820321732036,9.539562737832388e-08,-1.4300618416834688e-06,0.0001849184336606413
195.775002917,0.002324968134460936,-1.1202854616353515e-07,-1.93529029700609e-06,0.00012224336387589574
195.800002917,0.0023257096186454383,-2.4077457141471815e-07,-2.105022676698222e-06,-1.4308658137451857e-05
195.812502917,0.002325237548658456,-1.370624897936262e-07,-1.9333952802369297e-06,-8.359678759006783e-05
195.825002918,0.002326212683054694,-1.3825458316635869e-07,-1.7722948670566166e-06,-8.619214895588811e-06
195.850002918,0.0023261292329400155,-1.287178861619234e-07,-2.1034926757343285e-06,0.00014102600107435137
195.862502918,0.002326525006572471,-2.6223232024153794e-07,-2.2718411020345698e-06,2.3912880351417698e-05
195.875002918,0.0023266084578962916,-1.239494818711339e-07,-2.1085150006978937e-06,7.361140160355717e-05
195.900002919,0.002326005255280281,-8.937881639664441e-08,-9.242991479691239e-07,-3.398845365154557e-05
195.912502919,0.002325711998021229,-5.0039773542051886e-08,-9.19827515545357e-07,-6.330514588626102e-05
